Entité,Tatouage,CodeEx,Axe,Sens,Description,Tunnel,GPS,type,nbrBr,nbrEx,nbrPc
AGER_OUEST_N,L10.122A,DEF-NSW-701/DEF,N1013,W,Niche sécurité NSW-701 - PAU NM01R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.889957,2.239356",sécurité,1,2,1
AGER_OUEST_N,L10.123C,DEF-NSW-702/DEF,N1013,W,Niche sécurité NSW-702 - PAU NM00R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.890278,2.240661",sécurité,1,2,1
AGER_OUEST_N,L10.124D,DEF-NSW-601/DEF,N192,W,Niche sécurité NSW-601 - PAU NG01R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.892075,2.240956",sécurité,1,2,1
AGER_OUEST_N,L10.125E,DEF-NSW-602/DEF,N192,W,Niche sécurité NSW-602 - PAU NG00S - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.889793,2.243714",sécurité,1,2,1
AGER_OUEST_N,L10.126F,DEF-NSW-603/DEF,N192,W,Niche sécurité NSW-603 - PAU NG00R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.890770,2.241594",sécurité,1,2,1
AGER_OUEST_N,L10.129J,DEF-NSY-001/DEF,A14,Y,Niche sécurité NSY-001 - PAU NR00A - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.888294,2.250061",sécurité,1,2,1
AGER_OUEST_N,L10.131L,DEF-NSY-002/DEF,A14,Y,Niche sécurité NSY-002 - PAU NR00B - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.888763,2.249050",sécurité,1,2,1
AGER_OUEST_N,L10.132M,DEF-NSY-003/DEF,A14,Y,Niche sécurité NSY-003 - PAU NR00C - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.889248,2.247158",sécurité,1,2,1
AGER_OUEST_N,L10.133N,DEF-NSY-004/DEF,A14,Y,Niche sécurité NSY-004 - PAU NR00D - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.889763,2.245311",sécurité,1,2,1
AGER_OUEST_N,L10.134P,DEF-NSY-005/DEF,A14,Y,Niche sécurité NSY-005 - PAU NR00E - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.890324,2.243628",sécurité,1,2,1
AGER_OUEST_N,L10.135R,DEF-NSY-006/DEF,A14,Y,Niche sécurité NSY-006 - PAU NR00F - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.890980,2.242117",sécurité,1,2,1
AGER_OUEST_N,L10.136S,DEF-NSY-007/DEF,A14,Y,Niche sécurité NSY-007 - PAU NR01A - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.891490,2.240519",sécurité,1,2,1
AGER_OUEST_N,L10.137T,DEF-NSY-008/DEF,A14,Y,Niche sécurité NSY-008 - PAU NR01B - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.892105,2.238544",sécurité,1,2,1
AGER_OUEST_N,L10.138U,DEF-NSY-009/DEF,A14,Y,Niche sécurité NSY-009 - PAU NR01C - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.892715,2.236289",sécurité,1,2,1
AGER_OUEST_N,L10.139V,DEF-NSY-010/DEF,A14,Y,Niche sécurité NSY-010 - PAU NR01D - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.893276,2.234153",sécurité,1,2,1
AGER_OUEST_N,L10.141X,DEF-NSY-011/DEF,A14,Y,Niche sécurité NSY-011 - PAU NR01E - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.894130,2.231450",sécurité,1,2,1
AGER_OUEST_N,L10.142Y,DEF-NSY-012/DEF,A14,Y,Niche sécurité NSY-012 - PAU NR01F - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.894947,2.228881",sécurité,1,2,1
AGER_OUEST_N,L10.143A,DEF-NSY-013/DEF,A14,Y,Niche sécurité NSY-013 - PAU NR02A - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.895530,2.227064",sécurité,1,2,1
AGER_OUEST_N,L10.144C,DEF-NSY-501/DEF,N314,Y,Niche sécurité NSY-501 (n°9) - PAU NR01G - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.895786,2.228411",sécurité,1,2,1
AGER_OUEST_N,L10.145D,DEF-NSY-502/DEF,N314,Y,Niche sécurité NSY-502 (n°11) - PAU NR02B - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.895664,2.227225",sécurité,1,2,1
AGER_OUEST_N,L10.146E,DEF-NSY-014/DEF,A14,Y,Niche sécurité NSY-014 - PAU NR02C - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.896557,2.223972",sécurité,1,2,1
AGER_OUEST_N,L10.147F,DEF-NSY-015/DEF,A14,Y,Niche sécurité NSY-015 - PAU NR02D - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.896833,2.222975",sécurité,1,2,1
AGER_OUEST_N,L10.148G,DEF-NSY-016/DEF,A14,Y,Niche sécurité NSY-016 - PAU NR02E - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.897808,2.219814",sécurité,1,2,1
AGER_OUEST_N,L10.149H,DEF-NSY-017/DEF,A14,Y,Niche sécurité NSY-017 - PAU NR02F - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.898468,2.217503",sécurité,1,2,1
AGER_OUEST_N,L10.151K,DEF-NSY-018/DEF,A14,Y,Niche sécurité NSY-018 - PAU NR03A - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.899143,2.214744",sécurité,1,2,1
AGER_OUEST_N,L10.152L,DEF-NSY-019/DEF,A14,Y,Niche sécurité NSY-019 - PAU NR03B - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.899593,2.212964",sécurité,1,2,1
AGER_OUEST_N,L10.153M,DEF-NSY-020/DEF,A14,Y,Niche sécurité NSY-020 - PAU NR03C - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.900043,2.211008",sécurité,1,2,1
AGER_OUEST_N,L10.154N,DEF-NSY-021/DEF,A14,Y,Niche sécurité NSY-021 - PAU NR03D - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.900490,2.208689",sécurité,1,2,1
AGER_OUEST_N,L10.155P,DEF-NSY-022/DEF,A14,Y,Niche sécurité NSY-022 - PAU NR03E - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.901043,2.206353",sécurité,1,2,1
AGER_OUEST_N,L10.156R,DEF-NSY-023/DEF,A14,Y,Niche sécurité NSY-023 - PAU NR03F - Tunnel de Nanterre-La Défense,ECHANGEUR_NANTERRE,"48.901480,2.204367",sécurité,1,2,1
AGER_OUEST_N,L10.157S,DEF-NSY-024/DEF,A14,Y,Niche sécurité NSY-024 - PAU NR03G - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.902073,2.202206",sécurité,1,2,1
AGER_OUEST_N,L10.158T,DEF-NSY-025/DEF,A14,Y,Niche sécurité NSY-025 - PAU NR04A - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.902843,2.200011",sécurité,1,2,1
AGER_OUEST_N,L10.159U,DEF-NSW-001/DEF,A14,W,Niche sécurité NSW-001 - PAU NR04R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.902600,2.199844",sécurité,1,2,1
AGER_OUEST_N,L10.161W,DEF-NSW-002/DEF,A14,W,Niche sécurité NSW-002 - PAU NR03R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.901750,2.201986",sécurité,1,2,1
AGER_OUEST_N,L10.162X,DEF-NSW-003/DEF,A14,W,Niche sécurité NSW-003 - PAU NR03S - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.900837,2.204347",sécurité,1,2,1
AGER_OUEST_N,L10.163Y,DEF-NSW-004/DEF,A14,W,Niche sécurité NSW-004 - PAU NR03T - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.900276,2.207206",sécurité,1,2,1
AGER_OUEST_N,L10.164A,DEF-NSW-005/DEF,A14,W,Niche sécurité NSW-005 - PAU NR03U - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.899685,2.210592",sécurité,1,2,1
AGER_OUEST_N,L10.165C,DEF-NSW-006/DEF,A14,W,Niche sécurité NSW-006 - PAU NR03V - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.899208,2.212794",sécurité,1,2,1
AGER_OUEST_N,L10.166D,DEF-NSW-007/DEF,A14,W,Niche sécurité NSW-007 - PAU NR02R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.898540,2.215508",sécurité,1,2,1
AGER_OUEST_N,L10.167E,DEF-NSW-008/DEF,A14,W,Niche sécurité NSW-008 - PAU NR02S - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.898098,2.217297",sécurité,1,2,1
AGER_OUEST_N,L10.168F,DEF-NSW-009/DEF,A14,W,Niche sécurité NSW-009 - PAU NR02T - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.897263,2.220106",sécurité,1,2,1
AGER_OUEST_N,L10.169G,DEF-NSW-010/DEF,A14,W,Niche sécurité NSW-010 - PAU NR02U - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.896460,2.223003",sécurité,1,2,1
AGER_OUEST_N,L10.171J,DEF-NSW-011/DEF,A14,W,Niche sécurité NSW-011 - PAU NR02V - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.896240,2.223778",sécurité,1,2,1
AGER_OUEST_N,L10.172K,DEF-NSW-501/DEF,N314,W,Niche sécurité NSW-501 - PAU NR02X - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.895073,2.227106",sécurité,1,2,1
AGER_OUEST_N,L10.173L,DEF-NSW-502/DEF,N314,W,Niche sécurité NSW-502 - PAU NR01X - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.894350,2.227169",sécurité,1,2,1
AGER_OUEST_N,L10.174M,DEF-NSW-012/DEF,A14,W,Niche sécurité NSW-012 - PAU NR02W - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.895164,2.226675",sécurité,1,2,1
AGER_OUEST_N,L10.175N,DEF-NSW-013/DEF,A14,W,Niche sécurité NSW-013 - PAU NR01R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.894444,2.229225",sécurité,1,2,1
AGER_OUEST_N,L10.176P,DEF-NSW-014/DEF,A14,W,Niche sécurité NSW-014 - PAU NR01S - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.893745,2.231197",sécurité,1,2,1
AGER_OUEST_N,L10.177R,DEF-NSW-015/DEF,A14,W,Niche sécurité NSW-015 - PAU NR01T - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.892757,2.233789",sécurité,1,2,1
AGER_OUEST_N,L10.178S,DEF-NSW-016/DEF,A14,W,Niche sécurité NSW-016 - PAU NR01U - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.892014,2.236644",sécurité,1,2,1
AGER_OUEST_N,L10.179T,DEF-NSW-017/DEF,A14,W,Niche sécurité NSW-017 - PAU NR01V - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.891415,2.238781",sécurité,1,2,1
AGER_OUEST_N,L10.181V,DEF-NSW-018/DEF,A14,W,Niche sécurité NSW-018 - PAU NR00R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.890660,2.241228",sécurité,1,2,1
AGER_OUEST_N,L10.182W,DEF-NSW-019/DEF,A14,W,Niche sécurité NSW-019 - PAU NR00S - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.890305,2.242536",sécurité,1,2,1
AGER_OUEST_N,L10.183X,DEF-NSW-703/DEF,A14,W,Niche sécurité NSW-703 - PAU NM00S - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.890034,2.242336",sécurité,1,2,1
AGER_OUEST_N,L10.184Y,DEF-NSW-020/DEF,A14,W,Niche sécurité NSW-020 - PAU NR00T - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.887780,2.249936",sécurité,1,0,1
AGER_OUEST_N,L10.185A,DEF-NSW-021/DEF,A14,W,Niche sécurité NSW-021 - PAU NV00R - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.887318,2.251353",sécurité,1,2,1
AGER_OUEST_N,L10.186C,DEF-NSW-022/DEF,A14,W,Niche sécurité NSW-022 - PAU NV00S - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.888107,2.249206",sécurité,1,2,1
AGER_OUEST_N,L10.187D,DEF-NSW-023/DEF,A14,W,Niche sécurité NSW-023 - PAU NR00U - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.887833,2.250369",sécurité,1,2,1
AGER_OUEST_N,L10.197P,DEF-NSW-901/DEF,N1014,W,Niche sécurité NSW-901 - PAU NV00T - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.886936,2.251947",sécurité,1,2,1
AGER_OUEST_N,L10.198R,DEF-NSW-024/DEF,A14,W,Niche sécurité NSW-024 - PAU NR00V - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.887790,2.250486",sécurité,1,2,1
AGER_OUEST_N,L10.199S,DEF-NSW-902/DEF,N1014,W,Niche sécurité NSW-902 - PAU - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.887054,2.251895",sécurité,0,0,1
AGER_OUEST_N,L10.201U,DEF-NSY-901/DEF,N1014,Y,Niche sécurité NSY-901 - PAU NV00A - Tunnel de Nanterre-La Défense,LA_DEFENSE,"48.887790,2.252750",sécurité,1,2,1
AGER_OUEST_B,L10.208D,NSE-001/BEL,A86OUEST,E,Niche incendie NSE-001 (n°A07) - Tunnel de Belle-Rive,BELLE-RIVE,"48.886131,2.165144",incendie,1,2,1
AGER_OUEST_B,L10.211G,NSE-003/BEL,A86OUEST,E,Niche sécurité NSE-003 (n°A03) - PAU RW76S - Tunnel de Belle-Rive,BELLE-RIVE,"48.882683,2.165594",sécurité,1,2,1
AGER_OUEST_B,L10.212H,NSI-006/BEL,A86OUEST,I,Niche sécurité NSI-004 (n°A06) - PAU RW76I - Tunnel de Belle-Rive,BELLE-RIVE,"48.884370,2.165886",sécurité,1,2,1
AGER_OUEST_B,L10.213J,NSE-002/BEL,A86OUEST,E,Niche sécurité NSE-002 (n°A05) - PAU RW76Q - Tunnel de Belle-Rive,BELLE-RIVE,"48.884274,2.165361",sécurité,1,2,1
AGER_OUEST_B,L10.214K,NSI-005/BEL,A86OUEST,I,Niche sécurité NSI-005 (n°A04) - PAU RW76G - Tunnel de Belle-Rive,BELLE-RIVE,"48.882618,2.166028",sécurité,1,2,1
AGER_OUEST_B,L10.215L,NSE-004/BEL,A86OUEST,E,Niche sécurité NSE-004 (n°A01) - PAU RW76U - Tunnel de Belle-Rive,BELLE-RIVE,"48.880650,2.164558",sécurité,1,2,1
AGER_OUEST_B,L10.216M,NSI-004/BEL,A86OUEST,I,Niche sécurité NSI-004 (n°A02) - PAU RW76E - Tunnel de Belle-Rive,BELLE-RIVE,"48.880560,2.164981",sécurité,1,2,1
AGER_OUEST_B,L10.217N,NSE-005/BEL,A86OUEST,E,Niche sécurité NSE-005 (n°P05) - PAU RW76W - Tunnel de Belle-Rive,BELLE-RIVE,"48.879295,2.163781",sécurité,1,2,1
AGER_OUEST_B,L10.218P,NSI-003/BEL,A86OUEST,I,Niche sécurité NSI-003 (n°P06) - PAU RW76C - Tunnel de Belle-Rive,BELLE-RIVE,"48.879170,2.164197",sécurité,1,2,1
AGER_OUEST_B,L10.219R,NSE-006/BEL,A86OUEST,E,Niche sécurité NSE-006 (n°P03) - PAU RW76Y - Tunnel de Belle-Rive,BELLE-RIVE,"48.878246,2.163061",sécurité,1,2,1
AGER_OUEST_B,L10.221T,NSI-002/BEL,A86OUEST,I,Niche sécurité NSI-002 (n°P04) - PAU RW76A - Tunnel de Belle-Rive,BELLE-RIVE,"48.878060,2.163436",sécurité,1,2,1
AGER_OUEST_B,L10.222U,NSE-007/BEL,A86OUEST,E,Niche sécurité NSE-007 (n°P01) - PAU RW75R - Tunnel de Belle-Rive,BELLE-RIVE,"48.876865,2.161606",sécurité,1,2,1
AGER_OUEST_B,L10.223V,NSI-001/BEL,A86OUEST,I,Niche sécurité NSI-001 (n°P02) - PAU RW75D - Tunnel de Belle-Rive,BELLE-RIVE,"48.876460,2.161686",sécurité,1,2,1
AGER_SUD,L11.055L,NSE-001/ANT,A86SUD,E,Niche sécurité NSE-001 - PAU RS52R - Tunnel d'Antony,ANTONY,"48.761894,2.299986",sécurité,1,2,1
AGER_SUD,L11.056M,NSE-002/ANT,A86SUD,E,Niche sécurité NSE-002 - PAU RS52S - Tunnel d'Antony,ANTONY,"48.762566,2.303042",sécurité,1,2,1
AGER_SUD,L11.057N,NSE-003/ANT,A86SUD,E,Niche sécurité NSE-003 - PAU RS52T - Tunnel d'Antony,ANTONY,"48.763220,2.305711",sécurité,1,2,1
AGER_SUD,L11.058P,NSE-004/ANT,A86SUD,E,Niche sécurité NSE-004 - PAU RS52U - Tunnel d'Antony,ANTONY,"48.763470,2.308497",sécurité,1,2,1
AGER_SUD,L11.059R,NSE-005/ANT,A86SUD,E,Niche sécurité NSE-005 - PAU RS52V - Tunnel d'Antony,ANTONY,"48.763050,2.310972",sécurité,1,2,1
AGER_SUD,L11.061T,NSI-001/ANT,A86SUD,I,Niche sécurité NSI-001 - PAU RS52A - Tunnel d'Antony,ANTONY,"48.763206,2.311047",sécurité,1,2,1
AGER_SUD,L11.062U,NSI-002/ANT,A86SUD,I,Niche sécurité NSI-002 - PAU RS52B - Tunnel d'Antony,ANTONY,"48.763638,2.308500",sécurité,1,2,1
AGER_SUD,L11.063V,NSI-003/ANT,A86SUD,I,Niche sécurité NSI-003 - PAU RS52C - Tunnel d'Antony,ANTONY,"48.763344,2.305681",sécurité,1,2,1
AGER_SUD,L11.064W,NSI-004/ANT,A86SUD,I,Niche sécurité NSI-004 - PAU RS52D - Tunnel d'Antony,ANTONY,"48.762726,2.302961",sécurité,1,2,1
AGER_SUD,L11.065X,NSI-005/ANT,A86SUD,I,Niche sécurité NSI-005 - PAU RS52E - Tunnel d'Antony,ANTONY,"48.762020,2.299931",sécurité,1,2,1
AGER_NORD,L11.066Y,NSE-001/BOB,A86NORD,E,Niche sécurité NSE-001 - PAU RN22S - Tunnel de Bobigny,BOBIGNY,"48.907455,2.454744",sécurité,1,2,1
AGER_NORD,L11.067A,NSE-002/BOB,A86NORD,E,Niche sécurité NSE-002 - PAU RN22T - Tunnel de Bobigny,BOBIGNY,"48.907760,2.453650",sécurité,1,2,1
AGER_NORD,L11.068C,NSE-003/BOB,A86NORD,E,Niche sécurité NSE-003 - PAU RN22U - Tunnel de Bobigny,BOBIGNY,"48.908500,2.450869",sécurité,1,2,1
AGER_NORD,L11.069D,NSE-004/BOB,A86NORD,E,Niche sécurité NSE-004 - PAU RN21R - Tunnel de Bobigny,BOBIGNY,"48.909332,2.447969",sécurité,1,2,1
AGER_NORD,L11.071F,NSE-005/BOB,A86NORD,E,Niche sécurité NSE-005 - PAU RN21S - Tunnel de Bobigny,BOBIGNY,"48.909973,2.445622",sécurité,1,2,1
AGER_NORD,L11.072G,NSE-006/BOB,A86NORD,E,Niche sécurité NSE-006 - PAU RN21T - Tunnel de Bobigny,BOBIGNY,"48.910934,2.442453",sécurité,1,2,1
AGER_NORD,L11.073H,NSE-008/BOB,A86NORD,E,Niche sécurité NSE-008 - PAU RN21U - Tunnel de Bobigny,BOBIGNY,"48.911366,2.441078",sécurité,1,2,1
AGER_NORD,L11.074J,NSE-010/BOB,A86NORD,E,Niche sécurité NSE-010 - PAU RN20R - Tunnel de Bobigny,BOBIGNY,"48.912613,2.437442",sécurité,1,2,1
AGER_NORD,L11.075K,NSE-012/BOB,A86NORD,E,Niche sécurité NSE-012 - PAU RN20S - Tunnel de Bobigny,BOBIGNY,"48.913746,2.434375",sécurité,1,2,1
AGER_NORD,L11.076L,NSE-013/BOB,A86NORD,E,Niche sécurité NSE-013 - PAU RN20T - Tunnel de Bobigny,BOBIGNY,"48.914204,2.432850",sécurité,1,2,1
AGER_NORD,L11.077M,NSE-014/BOB,A86NORD,E,Niche sécurité NSE-014 - PAU RN20U - Tunnel de Bobigny,BOBIGNY,"48.915134,2.431000",sécurité,1,2,1
AGER_NORD,L11.078N,NSE-101/BOB,A86NORD,E,Niche sécurité NSE-101 - PAU RN20V - Tunnel de Bobigny,BOBIGNY,"48.917450,2.429425",sécurité,1,2,1
AGER_NORD,L11.079P,NSI-001/BOB,A86NORD,I,Niche sécurité NSI-001 - PAU RN20A - Tunnel de Bobigny,BOBIGNY,"48.916740,2.429317",sécurité,1,2,1
AGER_NORD,L11.081S,NSI-002/BOB,A86NORD,I,Niche sécurité NSI-002 - PAU RN20B - Tunnel de Bobigny,BOBIGNY,"48.915054,2.430497",sécurité,1,2,1
AGER_NORD,L11.082T,NSI-003/BOB,A86NORD,I,Niche sécurité NSI-003 - PAU RN20C - Tunnel de Bobigny,BOBIGNY,"48.913960,2.432622",sécurité,1,2,1
AGER_NORD,L11.083U,NSI-004/BOB,A86NORD,I,Niche sécurité NSI-004 - PAU RN20D - Tunnel de Bobigny,BOBIGNY,"48.913338,2.434225",sécurité,1,2,1
AGER_NORD,L11.084V,NSI-006/BOB,A86NORD,I,Niche sécurité NSI-006 - PAU RN20E - Tunnel de Bobigny,BOBIGNY,"48.912290,2.437311",sécurité,1,2,1
AGER_NORD,L11.085W,NSI-008/BOB,A86NORD,I,Niche sécurité NSI-008 - PAU RN21A - Tunnel de Bobigny,BOBIGNY,"48.911427,2.439797",sécurité,1,2,1
AGER_NORD,L11.086X,NSI-010/BOB,A86NORD,I,Niche sécurité NSI-010 - PAU RN21B - Tunnel de Bobigny,BOBIGNY,"48.910656,2.441981",sécurité,1,2,1
AGER_NORD,L11.087Y,NSI-011/BOB,A86NORD,I,Niche sécurité NSI-011 - PAU RN21C - Tunnel de Bobigny,BOBIGNY,"48.910380,2.443206",sécurité,1,2,1
AGER_NORD,L11.088A,NSI-013/BOB,A86NORD,I,Niche sécurité NSI-013 - PAU RN21D - Tunnel de Bobigny,BOBIGNY,"48.909300,2.446828",sécurité,1,2,1
AGER_NORD,L11.089C,NSI-014/BOB,A86NORD,I,Niche sécurité NSI-014 - PAU RN21E - Tunnel de Bobigny,BOBIGNY,"48.908535,2.449564",sécurité,1,2,1
AGER_NORD,L11.091E,NSI-015/BOB,A86NORD,I,Niche sécurité NSI-015 - PAU RN22A - Tunnel de Bobigny,BOBIGNY,"48.907800,2.452167",sécurité,1,2,1
AGER_NORD,L11.092F,NSI-016/BOB,A86NORD,I,Niche sécurité NSI-016 - PAU RN22B - Tunnel de Bobigny,BOBIGNY,"48.907066,2.454878",sécurité,1,2,1
AGER_OUEST_B,L11.093G,NSW-001/PAR,A13,W,Niche sécurité NSW-001 - PAU MR01S - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848152,2.232595",sécurité,0,2,1
AGER_OUEST_B,L11.094H,NSW-002/PAR,A13,W,Niche sécurité NSW-002 - PAU MR01T - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848087,2.234893",sécurité,0,2,1
AGER_OUEST_B,L11.095J,NSW-003/PAR,A13,W,Niche sécurité NSW-003 - PAU MR01U - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848110,2.236001",sécurité,0,2,1
AGER_OUEST_B,L11.096K,NSW-004/PAR,A13,W,Niche sécurité NSW-004 - PAU MR01V - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848230,2.238086",sécurité,0,2,1
AGER_OUEST_B,L11.097L,NSW-005/PAR,A13,W,Niche sécurité NSW-005 - PAU MR01W - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848198,2.240264",sécurité,0,2,1
AGER_OUEST_B,L11.098M,NSW-006/PAR,A13,W,Niche sécurité NSW-006 - PAU MR01X - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848186,2.241539",sécurité,0,2,1
AGER_OUEST_B,L11.099N,NSW-007/PAR,A13,W,Niche sécurité NSW-007 - PAU MR00R - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848190,2.243586",sécurité,0,2,1
AGER_OUEST_B,L11.102S,NSY-001/PAR,A13,Y,Niche sécurité NSY-001 - PAU MR00B - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848568,2.243572",sécurité,0,2,1
AGER_OUEST_B,L11.103T,NSY-002/PAR,A13,Y,Niche sécurité NSY-002 - PAU MR01A - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848540,2.242508",sécurité,0,2,1
AGER_OUEST_B,L11.104U,NSY-003/PAR,A13,Y,Niche sécurité NSY-003 - PAU MR01B - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848540,2.239869",sécurité,0,2,1
AGER_OUEST_B,L11.105V,NSY-004/PAR,A13,Y,Niche sécurité NSY-004 - PAU MR01C - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848492,2.238753",sécurité,0,2,1
AGER_OUEST_B,L11.106W,NSY-005/PAR,A13,Y,Niche sécurité NSY-005 - PAU MR01D - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848450,2.235968",sécurité,0,2,1
AGER_OUEST_B,L11.107X,NSY-006/PAR,A13,Y,Niche sécurité NSY-006 - PAU MR01E - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848427,2.234896",sécurité,0,2,1
AGER_OUEST_B,L11.108Y,NSY-007/PAR,A13,Y,Niche sécurité NSY-007 - PAU MR01F - Tunnel Ambroise Paré,AMBROISE_PARE,"48.848480,2.232844",sécurité,0,2,1
AGER_EST,L11.111D,NSW-001/CHA,A4,W,Niche sécurité NSW-001 - PAU MZ10S - Tunnel de Champigny,CHAMPIGNY,"48.826736,2.516792",sécurité,1,2,1
AGER_EST,L11.112E,NSW-002/CHA,A4,W,Niche sécurité NSW-002 - PAU MZ09R - Tunnel de Champigny,CHAMPIGNY,"48.826860,2.514684",sécurité,0,2,1
AGER_EST,L11.113F,NSW-003/CHA,A4,W,Niche sécurité NSW-003 - PAU MZ09S - Tunnel de Champigny,CHAMPIGNY,"48.827000,2.512586",sécurité,0,2,1
AGER_EST,L11.114G,NSW-004/CHA,A4,W,Niche sécurité NSW-004 - PAU MZ09T - Tunnel de Champigny,CHAMPIGNY,"48.827120,2.511312",sécurité,0,2,1
AGER_EST,L11.115H,NSW-005/CHA,A4,W,Niche sécurité NSW-005 - PAU MZ09U - Tunnel de Champigny,CHAMPIGNY,"48.827240,2.510285",sécurité,0,2,1
AGER_EST,L11.116J,NSW-006/CHA,A4,W,Niche sécurité NSW-006 - PAU MZ09V - Tunnel de Champigny,CHAMPIGNY,"48.827450,2.508722",sécurité,0,2,1
AGER_EST,L11.117K,NSW-007/CHA,A4,W,Niche sécurité NSW-007 - PAU MZ09W - Tunnel de Champigny,CHAMPIGNY,"48.827717,2.506826",sécurité,1,2,1
AGER_EST,L11.118L,NSW-008/CHA,A4,W,Niche sécurité NSW-008 - PAU MZ09X - Tunnel Dreyer,CHAMPIGNY,"48.828213,2.504231",sécurité,1,2,1
AGER_EST,L11.119M,NSW-009/CHA,A4,W,Niche sécurité NSW-009 - PAU MZ08R - Tunnel Dreyer,CHAMPIGNY,"48.828907,2.501235",sécurité,0,2,1
AGER_EST,L11.122R,NSY-002/CHA,A4,Y,Niche sécurité NSY-002 - PAU MZ09A - Tunnel de Champigny,CHAMPIGNY,"48.827778,2.504243",sécurité,0,2,1
AGER_EST,L11.123S,NSY-003/CHA,A4,Y,Niche sécurité NSY-003 - PAU MZ09B - Tunnel de Champigny,CHAMPIGNY,"48.827484,2.506081",sécurité,1,2,1
AGER_EST,L11.124T,NSY-004/CHA,A4,Y,Niche sécurité NSY-004 - PAU MZ09C - Tunnel de Champigny,CHAMPIGNY,"48.827248,2.507638",sécurité,0,2,1
